NodeName,FLOPs,WeightMemory[MB],OutMemory[MB],NextNodeName,EdgeDataSize[MB]
/model.19/m.0/cv1/conv/Conv,236544000.0,0.29568,1.2288,/model.19/m.0/cv1/act/Sigmoid,1.2288,/model.19/m.0/cv1/act/Mul,1.2288
/model.19/m.0/cv2/conv/Conv,236544000.0,0.29568,1.2288,/model.19/m.0/cv2/act/Sigmoid,1.2288,/model.19/m.0/cv2/act/Mul,1.2288
/model.19/cv2/conv/Conv,3777331200.0,4.7216640000000005,4.9152,/model.19/cv2/act/Sigmoid,4.9152,/model.19/cv2/act/Mul,4.9152
/model.19/cv2/act/Sigmoid,78643200.0,0,4.9152,/model.19/cv2/act/Mul,4.9152
/model.19/cv2/act/Mul,2457600.0,0,4.9152,/model.20/conv/Conv,4.9152,/model.23/cv4.1/cv4.1.0/conv/Conv,4.9152,/model.23/cv2.1/cv2.1.0/conv/Conv,4.9152,/model.23/cv3.1/cv3.1.0/cv3.1.0.0/conv/Conv,4.9152
/model.20/conv/Conv,4247347200.0,21.236736,1.2288,/model.20/act/Sigmoid,1.2288,/model.20/act/Mul,1.2288
/model.23/cv4.1/cv4.1.0/conv/Conv,2123673600.0,2.654592,0.6144,/model.23/cv4.1/cv4.1.0/act/Sigmoid,0.6144,/model.23/cv4.1/cv4.1.0/act/Mul,0.6144
/model.23/cv2.1/cv2.1.0/conv/Conv,2123673600.0,2.654592,0.6144,/model.23/cv2.1/cv2.1.0/act/Sigmoid,0.6144,/model.23/cv2.1/cv2.1.0/act/Mul,0.6144
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/conv/Conv,24576000.0,0.030719999999999997,4.9152,/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Sigmoid,4.9152,/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Mul,4.9152
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Sigmoid,78643200.0,0,4.9152,/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Mul,4.9152
/model.23/cv3.1/cv3.1.0/cv3.1.0.0/act/Mul,2457600.0,0,4.9152,/model.23/cv3.1/cv3.1.0/cv3.1.0.1/conv/Conv,4.9152
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/conv/Conv,944947200.0,1.181184,2.4576,/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Sigmoid,2.4576,/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul,2.4576
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul,2.4576
/model.23/cv3.1/cv3.1.0/cv3.1.0.1/act/Mul,1228800.0,0,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.0/conv/Conv,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/conv/Conv,12288000.0,0.015359999999999999,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Sigmoid,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Mul,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Mul,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.0/act/Mul,1228800.0,0,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,473088000.0,0.59136,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Sigmoid,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Mul,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Sigmoid,39321600.0,0,2.4576,/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Mul,2.4576
/model.23/cv3.1/cv3.1.1/cv3.1.1.1/act/Mul,1228800.0,0,2.4576,/model.23/cv3.1/cv3.1.2/Conv,2.4576
